file,type,name,kind,line,lines,hasBody,branches,coverage_status,measured_lines,covered_lines
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Video { get; init; }:init,InitAccessorDeclaration,10,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? UhrVon { get; init; }:get,GetAccessorDeclaration,11,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? UhrVon { get; init; }:init,InitAccessorDeclaration,11,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? UhrBis { get; init; }:get,GetAccessorDeclaration,12,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? UhrBis { get; init; }:init,InitAccessorDeclaration,12,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Q1 { get; init; }:get,GetAccessorDeclaration,13,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Q1 { get; init; }:init,InitAccessorDeclaration,13,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Q2 { get; init; }:get,GetAccessorDeclaration,14,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Q2 { get; init; }:init,InitAccessorDeclaration,14,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Strecke { get; init; }:get,GetAccessorDeclaration,15,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Strecke { get; init; }:init,InitAccessorDeclaration,15,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Ez { get; init; }:get,GetAccessorDeclaration,16,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Ez { get; init; }:init,InitAccessorDeclaration,16,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Schachtbereich { get; init; }:get,GetAccessorDeclaration,17,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public string? Schachtbereich { get; init; }:init,InitAccessorDeclaration,17,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public bool IsStreckenschaden { get; init; }:get,GetAccessorDeclaration,18,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaFieldInputs,public bool IsStreckenschaden { get; init; }:init,InitAccessorDeclaration,18,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool DistanzOk { get; init; }:get,GetAccessorDeclaration,26,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool DistanzOk { get; init; }:init,InitAccessorDeclaration,26,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool VideoOk { get; init; }:get,GetAccessorDeclaration,27,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool VideoOk { get; init; }:init,InitAccessorDeclaration,27,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool UhrVonOk { get; init; }:get,GetAccessorDeclaration,28,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool UhrVonOk { get; init; }:init,InitAccessorDeclaration,28,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool UhrBisOk { get; init; }:get,GetAccessorDeclaration,29,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool UhrBisOk { get; init; }:init,InitAccessorDeclaration,29,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool Q1Ok { get; init; }:get,GetAccessorDeclaration,30,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool Q1Ok { get; init; }:init,InitAccessorDeclaration,30,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool Q2Ok { get; init; }:get,GetAccessorDeclaration,31,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool Q2Ok { get; init; }:init,InitAccessorDeclaration,31,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool StreckeOk { get; init; }:get,GetAccessorDeclaration,32,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool StreckeOk { get; init; }:init,InitAccessorDeclaration,32,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool EzOk { get; init; }:get,GetAccessorDeclaration,33,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool EzOk { get; init; }:init,InitAccessorDeclaration,33,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool SchachtbereichOk { get; init; }:get,GetAccessorDeclaration,34,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public bool SchachtbereichOk { get; init; }:init,InitAccessorDeclaration,34,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public IReadOnlyList<string> Errors { get; init; } = Array.Empty<string>();:get,GetAccessorDeclaration,35,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,VsaValidationResult,public IReadOnlyList<string> Errors { get; init; } = Array.Empty<string>();:init,InitAccessorDeclaration,35,1,False,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolEntryValidator.cs,ProtocolEntryValidator,ValidateVsaFields,MethodDeclaration,56,118,True,16,teilweise ausgeführt,69,66
src/AuswertungPro.Next.Application/Protocol/ProtocolFindingRawParser.cs,ProtocolFindingRawParser,TryParseMeterFromRaw,MethodDeclaration,17,9,True,2,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Application/Protocol/ProtocolFindingRawParser.cs,ProtocolFindingRawParser,TryParseSecondMeterFromRaw,MethodDeclaration,27,9,True,2,alle messbaren Zeilen ausgeführt,5,5
src/AuswertungPro.Next.Application/Protocol/ProtocolFindingRawParser.cs,ProtocolFindingRawParser,TryParseTimeFromRaw,MethodDeclaration,37,5,True,1,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Application/Protocol/ProtocolPhotoPathMerger.cs,ProtocolPhotoPathMerger,MergePhotoPaths,MethodDeclaration,7,7,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Application/Protocol/ProtocolPhotoPathMerger.cs,ProtocolPhotoPathMerger,MergePhotoPaths,MethodDeclaration,15,46,True,8,teilweise ausgeführt,33,31
src/AuswertungPro.Next.Application/Protocol/ProtocolPhotoPathMerger.cs,ProtocolPhotoPathMerger,NormalizePhotoPathKey,MethodDeclaration,62,2,True,0,alle messbaren Zeilen ausgeführt,1,1
src/AuswertungPro.Next.Application/Protocol/ProtocolPhotoPathMerger.cs,ProtocolPhotoPathMerger,PhotoFileNameKey,MethodDeclaration,65,9,True,2,teilweise ausgeführt,5,4
src/AuswertungPro.Next.Application/Protocol/ProtocolPhotoPathMerger.cs,ProtocolPhotoPathMerger,PhotoDuplicateIdentityKey,MethodDeclaration,75,30,True,6,teilweise ausgeführt,21,17
src/AuswertungPro.Next.Application/Protocol/ProtocolPhotoPathMerger.cs,ProtocolPhotoPathMerger,LooksLikeKnownProjectPhotoPath,MethodDeclaration,106,3,True,0,alle messbaren Zeilen ausgeführt,2,2
src/AuswertungPro.Next.Application/Protocol/ProtocolReplacementService.cs,ProtocolReplacementService,PrepareReplacement,MethodDeclaration,7,27,True,2,teilweise ausgeführt,13,12
src/AuswertungPro.Next.Application/Protocol/ProtocolReplacementService.cs,ProtocolReplacementService,HasActiveCurrentEntries,MethodDeclaration,35,4,True,0,alle messbaren Zeilen ausgeführt,3,3
src/AuswertungPro.Next.Application/Protocol/ProtocolReplacementService.cs,ProtocolReplacementService,HasManualCurrentEntries,MethodDeclaration,40,5,True,0,alle messbaren Zeilen ausgeführt,4,4
src/AuswertungPro.Next.Application/Protocol/ProtocolRevisionCloner.cs,ProtocolRevisionCloner,CloneDocument,MethodDeclaration,8,10,True,0,teilweise ausgeführt,9,8
src/AuswertungPro.Next.Application/Protocol/ProtocolRevisionCloner.cs,ProtocolRevisionCloner,CloneRevision,MethodDeclaration,19,13,True,0,alle messbaren Zeilen ausgeführt,12,12
src/AuswertungPro.Next.Application/Protocol/ProtocolRevisionCloner.cs,ProtocolRevisionCloner,CloneEntry,MethodDeclaration,33,19,True,0,alle messbaren Zeilen ausgeführt,18,18
src/AuswertungPro.Next.Application/Protocol/ProtocolRevisionCloner.cs,ProtocolRevisionCloner,CloneCodeMeta,MethodDeclaration,53,14,True,1,alle messbaren Zeilen ausgeführt,13,13
src/AuswertungPro.Next.Application/Protocol/ProtocolRevisionCloner.cs,ProtocolRevisionCloner,CloneAiMeta,MethodDeclaration,68,16,True,1,alle messbaren Zeilen ausgeführt,15,15
src/AuswertungPro.Next.Application/Protocol/ProtocolRevisionCloner.cs,ProtocolRevisionCloner,CloneChange,MethodDeclaration,85,10,True,0,alle messbaren Zeilen ausgeführt,9,9
src/AuswertungPro.Next.Application/Protocol/ProtocolService.cs,ProtocolService,EnsureProtocol,MethodDeclaration,7,15,True,0,alle messbaren Zeilen ausgeführt,12,12
src/AuswertungPro.Next.Application/Protocol/ProtocolService.cs,ProtocolService,StartNachprotokoll,MethodDeclaration,23,16,True,0,nicht ausgeführt,13,0
src/AuswertungPro.Next.Application/Protocol/ProtocolService.cs,ProtocolService,StartNeuProtokoll,MethodDeclaration,40,24,True,0,nicht ausgeführt,21,0
