file,type,name,kind,line,lines,hasBody,branches
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string UiTheme { get; set; } = ThemeManager.Light;:set,SetAccessorDeclaration,154,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool ReduceMotion { get; set; }:get,GetAccessorDeclaration,158,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool ReduceMotion { get; set; }:set,SetAccessorDeclaration,158,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoHwDecoding { get; set; } = true;:get,GetAccessorDeclaration,161,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoHwDecoding { get; set; } = true;:set,SetAccessorDeclaration,161,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoDropLateFrames { get; set; } = true;:get,GetAccessorDeclaration,162,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoDropLateFrames { get; set; } = true;:set,SetAccessorDeclaration,162,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoSkipFrames { get; set; } = true;:get,GetAccessorDeclaration,163,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool VideoSkipFrames { get; set; } = true;:set,SetAccessorDeclaration,163,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoFileCachingMs { get; set; } = 3000;:get,GetAccessorDeclaration,164,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoFileCachingMs { get; set; } = 3000;:set,SetAccessorDeclaration,164,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoNetworkCachingMs { get; set; } = 3000;:get,GetAccessorDeclaration,165,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoNetworkCachingMs { get; set; } = 3000;:set,SetAccessorDeclaration,165,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoCodecThreads { get; set; } = 2;:get,GetAccessorDeclaration,166,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int VideoCodecThreads { get; set; } = 2;:set,SetAccessorDeclaration,166,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string VideoOutput { get; set; } = ""direct3d11"";:get",GetAccessorDeclaration,167,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string VideoOutput { get; set; } = ""direct3d11"";:set",SetAccessorDeclaration,167,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int PlayerVolume { get; set; } = 80;:get,GetAccessorDeclaration,168,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int PlayerVolume { get; set; } = 80;:set,SetAccessorDeclaration,168,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool PlayerMuted { get; set; }:get,GetAccessorDeclaration,169,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool PlayerMuted { get; set; }:set,SetAccessorDeclaration,169,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PlayerOverlayOpacity { get; set; } = 1d;:get,GetAccessorDeclaration,170,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PlayerOverlayOpacity { get; set; } = 1d;:set,SetAccessorDeclaration,170,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings DataPageLayout { get; set; } = new();:get,GetAccessorDeclaration,171,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings DataPageLayout { get; set; } = new();:set,SetAccessorDeclaration,171,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings SchaechtePageLayout { get; set; } = new();:get,GetAccessorDeclaration,172,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DataPageLayoutSettings SchaechtePageLayout { get; set; } = new();:set,SetAccessorDeclaration,172,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double HaltungsansichtSchadenHeight { get; set; } = 240d;:get,GetAccessorDeclaration,175,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double HaltungsansichtSchadenHeight { get; set; } = 240d;:set,SetAccessorDeclaration,175,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double SchachtansichtSchadenHeight { get; set; } = 240d;:get,GetAccessorDeclaration,178,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double SchachtansichtSchadenHeight { get; set; } = 240d;:set,SetAccessorDeclaration,178,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PhotoGalleryTileSize { get; set; } = 124d;:get,GetAccessorDeclaration,181,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double PhotoGalleryTileSize { get; set; } = 124d;:set,SetAccessorDeclaration,181,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, WindowBounds> WindowStates { get; set; } = new();:get",GetAccessorDeclaration,184,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, WindowBounds> WindowStates { get; set; } = new();:set",SetAccessorDeclaration,184,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, ViewCustomization> ViewCustomizations { get; set; } = new();:get",GetAccessorDeclaration,188,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public Dictionary<string, ViewCustomization> ViewCustomizations { get; set; } = new();:set",SetAccessorDeclaration,188,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? FloatingGridBounds { get; set; }:get,GetAccessorDeclaration,191,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? FloatingGridBounds { get; set; }:set,SetAccessorDeclaration,191,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool IsGridFloating { get; set; }:get,GetAccessorDeclaration,192,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool IsGridFloating { get; set; }:set,SetAccessorDeclaration,192,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogSecXmlPath { get; set; }:get,GetAccessorDeclaration,193,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogSecXmlPath { get; set; }:set,SetAccessorDeclaration,193,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogNodXmlPath { get; set; }:get,GetAccessorDeclaration,194,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? VsaCatalogNodXmlPath { get; set; }:set,SetAccessorDeclaration,194,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? WinCanCatalogDirectory { get; set; }:get,GetAccessorDeclaration,197,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? WinCanCatalogDirectory { get; set; }:set,SetAccessorDeclaration,197,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string EvalSetRoot { get; set; } = @""C:\KI_BRAIN\eval_set"";:get",GetAccessorDeclaration,202,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,"public string EvalSetRoot { get; set; } = @""C:\KI_BRAIN\eval_set"";:set",SetAccessorDeclaration,202,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastKnownKnowledgeRoot { get; set; }:get,GetAccessorDeclaration,207,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastKnownKnowledgeRoot { get; set; }:set,SetAccessorDeclaration,207,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? LastKnownKnowledgeSampleCount { get; set; }:get,GetAccessorDeclaration,208,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? LastKnownKnowledgeSampleCount { get; set; }:set,SetAccessorDeclaration,208,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? KnowledgeRootPath { get; set; }:get,GetAccessorDeclaration,211,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? KnowledgeRootPath { get; set; }:set,SetAccessorDeclaration,211,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,MigrateLegacyKnowledgeRootPath,MethodDeclaration,213,11,True,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,MigrateLegacyExcelExportRoot,MethodDeclaration,229,27,True,3
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,NormalizeExcelExportFilePatterns,MethodDeclaration,261,31,True,4
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,SetExcelExportRoot,MethodDeclaration,297,10,True,1
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,EnsureExcelExportConfigs,MethodDeclaration,308,5,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,RecordKnowledgeRootStart,MethodDeclaration,314,14,True,2
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string AbwasserkatasterXtfPath { get; set; } = DefaultAbwasserkatasterXtfPath;:get,GetAccessorDeclaration,332,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string AbwasserkatasterXtfPath { get; set; } = DefaultAbwasserkatasterXtfPath;:set,SetAccessorDeclaration,332,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KantonUriXtfDirectory { get; set; } = DefaultKantonUriXtfDirectory;:get,GetAccessorDeclaration,335,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KantonUriXtfDirectory { get; set; } = DefaultKantonUriXtfDirectory;:set,SetAccessorDeclaration,335,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisHaltungenGpkgPath { get; set; } = DefaultQgisHaltungenGpkgPath;:get,GetAccessorDeclaration,339,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisHaltungenGpkgPath { get; set; } = DefaultQgisHaltungenGpkgPath;:set,SetAccessorDeclaration,339,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisSchaechteGpkgPath { get; set; } = DefaultQgisSchaechteGpkgPath;:get,GetAccessorDeclaration,340,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string QgisSchaechteGpkgPath { get; set; } = DefaultQgisSchaechteGpkgPath;:set,SetAccessorDeclaration,340,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KatasterKennungenGpkgPath { get; set; } = DefaultKatasterKennungenGpkgPath;:get,GetAccessorDeclaration,344,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string KatasterKennungenGpkgPath { get; set; } = DefaultKatasterKennungenGpkgPath;:set,SetAccessorDeclaration,344,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? VsaClassificationShadowEnabled { get; set; }:get,GetAccessorDeclaration,348,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? VsaClassificationShadowEnabled { get; set; }:set,SetAccessorDeclaration,348,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? VsaUseV2Engine { get; set; }:get,GetAccessorDeclaration,351,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? VsaUseV2Engine { get; set; }:set,SetAccessorDeclaration,351,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? PipelineMultiModelEnabled { get; set; }:get,GetAccessorDeclaration,354,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? PipelineMultiModelEnabled { get; set; }:set,SetAccessorDeclaration,354,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? PipelineSidecarUrl { get; set; }:get,GetAccessorDeclaration,355,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? PipelineSidecarUrl { get; set; }:set,SetAccessorDeclaration,355,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,[JsonConverter(typeof(DpapiProtectedStringJsonConverter))]:get,GetAccessorDeclaration,357,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,[JsonConverter(typeof(DpapiProtectedStringJsonConverter))]:set,SetAccessorDeclaration,357,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? PipelineMode { get; set; }:get,GetAccessorDeclaration,358,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? PipelineMode { get; set; }:set,SetAccessorDeclaration,358,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double? PipelineYoloConfidence { get; set; }:get,GetAccessorDeclaration,359,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double? PipelineYoloConfidence { get; set; }:set,SetAccessorDeclaration,359,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double? PipelineDinoBoxThreshold { get; set; }:get,GetAccessorDeclaration,360,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double? PipelineDinoBoxThreshold { get; set; }:set,SetAccessorDeclaration,360,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double? PipelineDinoTextThreshold { get; set; }:get,GetAccessorDeclaration,361,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public double? PipelineDinoTextThreshold { get; set; }:set,SetAccessorDeclaration,361,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? PipelinePipeDiameterMm { get; set; }:get,GetAccessorDeclaration,362,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? PipelinePipeDiameterMm { get; set; }:set,SetAccessorDeclaration,362,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool AiStartOnProgramStart { get; set; }:get,GetAccessorDeclaration,365,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool AiStartOnProgramStart { get; set; }:set,SetAccessorDeclaration,365,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool CodingSuggestionsEnabled { get; set; } = true;:get,GetAccessorDeclaration,371,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool CodingSuggestionsEnabled { get; set; } = true;:set,SetAccessorDeclaration,371,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? AiEnabled { get; set; }:get,GetAccessorDeclaration,372,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool? AiEnabled { get; set; }:set,SetAccessorDeclaration,372,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiOllamaUrl { get; set; }:get,GetAccessorDeclaration,373,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiOllamaUrl { get; set; }:set,SetAccessorDeclaration,373,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiVisionModel { get; set; }:get,GetAccessorDeclaration,374,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiVisionModel { get; set; }:set,SetAccessorDeclaration,374,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiTextModel { get; set; }:get,GetAccessorDeclaration,375,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiTextModel { get; set; }:set,SetAccessorDeclaration,375,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiEmbedModel { get; set; }:get,GetAccessorDeclaration,376,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiEmbedModel { get; set; }:set,SetAccessorDeclaration,376,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? AiOllamaTimeoutMin { get; set; }:get,GetAccessorDeclaration,377,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? AiOllamaTimeoutMin { get; set; }:set,SetAccessorDeclaration,377,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiOllamaKeepAlive { get; set; }:get,GetAccessorDeclaration,378,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiOllamaKeepAlive { get; set; }:set,SetAccessorDeclaration,378,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? AiOllamaNumCtx { get; set; }:get,GetAccessorDeclaration,379,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public int? AiOllamaNumCtx { get; set; }:set,SetAccessorDeclaration,379,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiFfmpegPath { get; set; }:get,GetAccessorDeclaration,380,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? AiFfmpegPath { get; set; }:set,SetAccessorDeclaration,380,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public HydraulikPanelSettings HydraulikPanel { get; set; } = new();:get,GetAccessorDeclaration,383,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public HydraulikPanelSettings HydraulikPanel { get; set; } = new();:set,SetAccessorDeclaration,383,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DateTime? LastFullBackupUtc { get; set; }:get,GetAccessorDeclaration,386,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public DateTime? LastFullBackupUtc { get; set; }:set,SetAccessorDeclaration,386,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastFullBackupPath { get; set; }:get,GetAccessorDeclaration,387,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public string? LastFullBackupPath { get; set; }:set,SetAccessorDeclaration,387,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public long? LastFullBackupSizeBytes { get; set; }:get,GetAccessorDeclaration,388,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public long? LastFullBackupSizeBytes { get; set; }:set,SetAccessorDeclaration,388,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool FullBackupIncludeProjectVideos { get; set; }:get,GetAccessorDeclaration,389,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,public bool FullBackupIncludeProjectVideos { get; set; }:set,SetAccessorDeclaration,389,1,False,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,AppDataDir,PropertyDeclaration,391,2,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,LegacyAppDataDir,PropertyDeclaration,394,2,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,SettingsPath,PropertyDeclaration,397,1,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,LegacySettingsPath,PropertyDeclaration,398,1,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,LogsDir,PropertyDeclaration,399,1,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,Load,MethodDeclaration,401,4,True,0
src/AuswertungPro.Next.UI/AppSettings.cs,AppSettings,Load,MethodDeclaration,406,2,True,0
